Station name,Adelphi Weir Upstream,,,,,,,
28/12/2015 07:45,0.742,G,102,24.897,G,102,,
28/12/2015 08:00,0.739,G,102,24.894,G,102,,
28/12/2015 08:15,0.743,G,102,24.898,G,102,,
28/12/2015 08:30,0.738,G,102,24.893,G,102,,
28/12/2015 08:45,0.734,G,102,24.889,G,102,,
28/12/2015 09:00,0.731,G,102,24.886,G,102,,
28/12/2015 09:15,0.726,G,102,24.881,G,102,,
28/12/2015 09:30,0.727,G,102,24.882,G,102,,
28/12/2015 09:45,0.724,G,102,24.879,G,102,,
28/12/2015 10:00,0.722,G,102,24.877,G,102,,
28/12/2015 10:15,0.719,G,102,24.874,G,102,,
28/12/2015 10:30,0.718,G,102,24.873,G,102,,
28/12/2015 10:45,0.712,G,102,24.867,G,102,,
28/12/2015 11:00,0.708,G,102,24.863,G,102,,
28/12/2015 11:15,0.711,G,102,24.866,G,102,,
28/12/2015 11:30,0.706,G,102,24.861,G,102,,
28/12/2015 11:45,0.707,G,102,24.862,G,102,,
28/12/2015 12:00,0.701,G,102,24.856,G,102,,
28/12/2015 12:15,0.699,G,102,24.854,G,102,,
28/12/2015 12:30,0.699,G,102,24.854,G,102,,
28/12/2015 12:45,0.699,G,102,24.854,G,102,,
28/12/2015 13:00,0.694,G,102,24.849,G,102,,
28/12/2015 13:15,0.695,G,102,24.85,G,102,,
28/12/2015 13:30,0.691,G,102,24.846,G,102,,
28/12/2015 13:45,0.687,G,102,24.842,G,102,,
28/12/2015 14:00,0.686,G,102,24.841,G,102,,
28/12/2015 14:15,0.682,G,102,24.837,G,102,,
28/12/2015 14:30,0.684,G,102,24.839,G,102,,
28/12/2015 14:45,0.683,G,102,24.838,G,102,,
28/12/2015 15:00,0.681,G,102,24.836,G,102,,
28/12/2015 15:15,0.68,G,102,24.835,G,102,,
28/12/2015 15:30,0.676,G,102,24.831,G,102,,
28/12/2015 15:45,0.674,G,102,24.829,G,102,,
28/12/2015 16:00,0.673,G,102,24.828,G,102,,
28/12/2015 16:15,0.671,G,102,24.826,G,102,,
28/12/2015 16:30,0.669,G,102,24.824,G,102,,
28/12/2015 16:45,0.669,G,102,24.824,G,102,,
28/12/2015 17:00,0.67,G,102,24.825,G,102,,
28/12/2015 17:15,0.668,G,102,24.823,G,102,,
28/12/2015 17:30,0.666,G,102,24.821,G,102,,
28/12/2015 17:45,0.666,G,102,24.821,G,102,,
28/12/2015 18:00,0.664,G,102,24.819,G,102,,
28/12/2015 18:15,0.661,G,102,24.816,G,102,,
28/12/2015 18:30,0.66,G,102,24.815,G,102,,
28/12/2015 18:45,0.657,G,102,24.812,G,102,,
28/12/2015 19:00,0.653,G,102,24.808,G,102,,
28/12/2015 19:15,0.654,G,102,24.809,G,102,,
28/12/2015 19:30,0.648,G,102,24.803,G,102,,
28/12/2015 19:45,0.647,G,102,24.802,G,102,,
28/12/2015 20:00,0.645,G,102,24.8,G,102,,
28/12/2015 20:15,0.644,G,102,24.799,G,102,,
28/12/2015 20:30,0.641,G,102,24.796,G,102,,
28/12/2015 20:45,0.642,G,102,24.797,G,102,,
28/12/2015 21:00,0.638,G,102,24.793,G,102,,
28/12/2015 21:15,0.636,G,102,24.791,G,102,,
28/12/2015 21:30,0.636,G,102,24.791,G,102,,
28/12/2015 21:45,0.636,G,102,24.791,G,102,,
28/12/2015 22:00,0.63,G,102,24.785,G,102,,
28/12/2015 22:15,0.632,G,102,24.787,G,102,,
28/12/2015 22:30,0.628,G,102,24.783,G,102,,
28/12/2015 22:45,0.629,G,102,24.784,G,102,,
28/12/2015 23:00,0.623,G,102,24.778,G,102,,
28/12/2015 23:15,0.622,G,102,24.777,G,102,,
28/12/2015 23:30,0.62,G,102,24.775,G,102,,
28/12/2015 23:45,0.619,G,102,24.774,G,102,,
29/12/2015 00:00,0.612,G,102,24.767,G,102,,
29/12/2015 00:15,0.613,G,102,24.768,G,102,,
29/12/2015 00:30,0.615,G,102,24.77,G,102,,
29/12/2015 00:45,0.614,G,102,24.769,G,102,,
29/12/2015 01:00,0.61,G,102,24.765,G,102,,
29/12/2015 01:15,0.609,G,102,24.764,G,102,,
29/12/2015 01:30,0.607,G,102,24.762,G,102,,
29/12/2015 01:45,0.607,G,102,24.762,G,102,,
29/12/2015 02:00,0.608,G,102,24.763,G,102,,
29/12/2015 02:15,0.601,G,102,24.756,G,102,,
29/12/2015 02:30,0.602,G,102,24.757,G,102,,
29/12/2015 02:45,0.596,G,102,24.751,G,102,,
29/12/2015 03:00,0.593,G,102,24.748,G,102,,
29/12/2015 03:15,0.593,G,102,24.748,G,102,,
29/12/2015 03:30,0.593,G,102,24.748,G,102,,
29/12/2015 03:45,0.588,G,102,24.743,G,102,,
29/12/2015 04:00,0.59,G,102,24.745,G,102,,
29/12/2015 04:15,0.59,G,102,24.745,G,102,,
29/12/2015 04:30,0.588,G,102,24.743,G,102,,
29/12/2015 04:45,0.588,G,102,24.743,G,102,,
29/12/2015 05:00,0.582,G,102,24.737,G,102,,
29/12/2015 05:15,0.581,G,102,24.736,G,102,,
29/12/2015 05:30,0.58,G,102,24.735,G,102,,
29/12/2015 05:45,0.577,G,102,24.732,G,102,,
29/12/2015 06:00,0.578,G,102,24.733,G,102,,
29/12/2015 06:15,0.574,G,102,24.729,G,102,,
29/12/2015 06:30,0.573,G,102,24.728,G,102,,
29/12/2015 06:45,0.57,G,102,24.725,G,102,,
29/12/2015 07:00,0.57,G,102,24.725,G,102,,
29/12/2015 07:15,0.571,G,102,24.726,G,102,,
29/12/2015 07:30,0.567,G,102,24.722,G,102,,
29/12/2015 07:45,0.566,G,102,24.721,G,102,,
29/12/2015 08:00,0.566,G,102,24.721,G,102,,
29/12/2015 08:15,0.563,G,102,24.718,G,102,,
29/12/2015 08:30,0.563,G,102,24.718,G,102,,
29/12/2015 08:45,0.561,G,102,24.716,G,102,,
29/12/2015 09:00,0.559,G,102,24.714,G,102,,
29/12/2015 09:15,0.559,G,102,24.714,G,102,,
29/12/2015 09:30,0.558,G,102,24.713,G,102,,
29/12/2015 09:45,0.557,G,102,24.712,G,102,,
29/12/2015 10:00,0.557,G,102,24.712,G,102,,
29/12/2015 10:15,0.556,G,102,24.711,G,102,,
29/12/2015 10:30,0.552,G,102,24.707,G,102,,
29/12/2015 10:45,0.551,G,102,24.706,G,102,,
29/12/2015 11:00,0.55,G,102,24.705,G,102,,
29/12/2015 11:15,0.549,G,102,24.704,G,102,,
29/12/2015 11:30,0.55,G,102,24.705,G,102,,
29/12/2015 11:45,0.55,G,102,24.705,G,102,,
29/12/2015 12:00,0.548,G,102,24.703,G,102,,
29/12/2015 12:15,0.55,G,102,24.705,G,102,,
29/12/2015 12:30,0.549,G,102,24.704,G,102,,
29/12/2015 12:45,0.551,G,102,24.706,G,102,,
29/12/2015 13:00,0.551,G,102,24.706,G,102,,
29/12/2015 13:15,0.551,G,102,24.706,G,102,,
29/12/2015 13:30,0.549,G,102,24.704,G,102,,
29/12/2015 13:45,0.548,G,102,24.703,G,102,,
29/12/2015 14:00,0.547,G,102,24.702,G,102,,
29/12/2015 14:15,0.547,G,102,24.702,G,102,,
29/12/2015 14:30,0.545,G,102,24.7,G,102,,
29/12/2015 14:45,0.546,G,102,24.701,G,102,,
29/12/2015 15:00,0.545,G,102,24.7,G,102,,
29/12/2015 15:15,0.545,G,102,24.7,G,102,,
29/12/2015 15:30,0.543,G,102,24.698,G,102,,
29/12/2015 15:45,0.541,G,102,24.696,G,102,,
29/12/2015 16:00,0.541,G,102,24.696,G,102,,
29/12/2015 16:15,0.542,G,102,24.697,G,102,,
29/12/2015 16:30,0.537,G,102,24.692,G,102,,
29/12/2015 16:45,0.537,G,102,24.692,G,102,,
29/12/2015 17:00,0.536,G,102,24.691,G,102,,
29/12/2015 17:15,0.537,G,102,24.692,G,102,,
29/12/2015 17:30,0.533,G,102,24.688,G,102,,
29/12/2015 17:45,0.529,G,102,24.684,G,102,,
29/12/2015 18:00,0.528,G,102,24.683,G,102,,
29/12/2015 18:15,0.526,G,102,24.681,G,102,,
29/12/2015 18:30,0.523,G,102,24.678,G,102,,
29/12/2015 18:45,0.521,G,102,24.676,G,102,,
29/12/2015 19:00,0.52,G,102,24.675,G,102,,
29/12/2015 19:15,0.516,G,102,24.671,G,102,,
29/12/2015 19:30,0.513,G,102,24.668,G,102,,
29/12/2015 19:45,0.515,G,102,24.67,G,102,,
29/12/2015 20:00,0.514,G,102,24.669,G,102,,
29/12/2015 20:15,0.514,G,102,24.669,G,102,,
29/12/2015 20:30,0.51,G,102,24.665,G,102,,
29/12/2015 20:45,0.509,G,102,24.664,G,102,,
29/12/2015 21:00,0.506,G,102,24.661,G,102,,
29/12/2015 21:15,0.506,G,102,24.661,G,102,,
29/12/2015 21:30,0.506,G,102,24.661,G,102,,
29/12/2015 21:45,0.503,G,102,24.658,G,102,,
29/12/2015 22:00,0.503,G,102,24.658,G,102,,
29/12/2015 22:15,0.502,G,102,24.657,G,102,,
29/12/2015 22:30,0.499,G,102,24.654,G,102,,
29/12/2015 22:45,0.499,G,102,24.654,G,102,,
29/12/2015 23:00,0.497,G,102,24.652,G,102,,
29/12/2015 23:15,0.495,G,102,24.65,G,102,,
29/12/2015 23:30,0.493,G,102,24.648,G,102,,
29/12/2015 23:45,0.493,G,102,24.648,G,102,,
30/12/2015 00:00,0.497,G,102,24.652,G,102,,
30/12/2015 00:15,0.49,G,102,24.645,G,102,,
30/12/2015 00:30,0.489,G,102,24.644,G,102,,
30/12/2015 00:45,0.492,G,102,24.647,G,102,,
30/12/2015 01:00,0.486,G,102,24.641,G,102,,
30/12/2015 01:15,0.491,G,102,24.646,G,102,,
30/12/2015 01:30,0.49,G,102,24.645,G,102,,
30/12/2015 01:45,0.486,G,102,24.641,G,102,,
30/12/2015 02:00,0.489,G,102,24.644,G,102,,
30/12/2015 02:15,0.483,G,102,24.638,G,102,,
30/12/2015 02:30,0.485,G,102,24.64,G,102,,
30/12/2015 02:45,0.485,G,102,24.64,G,102,,
30/12/2015 03:00,0.488,G,102,24.643,G,102,,
30/12/2015 03:15,0.476,G,102,24.631,G,102,,
30/12/2015 03:30,0.483,G,102,24.638,G,102,,
30/12/2015 03:45,0.482,G,102,24.637,G,102,,
30/12/2015 04:00,0.481,G,102,24.636,G,102,,
30/12/2015 04:15,0.479,G,102,24.634,G,102,,
30/12/2015 04:30,0.48,G,102,24.635,G,102,,
30/12/2015 04:45,0.476,G,102,24.631,G,102,,
30/12/2015 05:00,0.475,G,102,24.63,G,102,,
30/12/2015 05:15,0.475,G,102,24.63,G,102,,
30/12/2015 05:30,0.469,G,102,24.624,G,102,,
30/12/2015 05:45,0.471,G,102,24.626,G,102,,
30/12/2015 06:00,0.473,G,102,24.628,G,102,,
30/12/2015 06:15,0.47,G,102,24.625,G,102,,
30/12/2015 06:30,0.472,G,102,24.627,G,102,,
30/12/2015 06:45,0.47,G,102,24.625,G,102,,
30/12/2015 07:00,0.466,G,102,24.621,G,102,,
30/12/2015 07:15,0.467,G,102,24.622,G,102,,
30/12/2015 07:30,0.468,G,102,24.623,G,102,,
30/12/2015 07:45,0.465,G,102,24.62,G,102,,
30/12/2015 08:00,0.462,G,102,24.617,G,102,,
30/12/2015 08:15,0.463,G,102,24.618,G,102,,
30/12/2015 08:30,0.46,G,102,24.615,G,102,,
30/12/2015 08:45,0.466,G,102,24.621,G,102,,
30/12/2015 09:00,0.464,G,102,24.619,G,102,,
30/12/2015 09:15,0.454,G,102,24.609,G,102,,
30/12/2015 09:30,0.46,G,102,24.615,G,102,,
30/12/2015 09:45,0.46,G,102,24.615,G,102,,
30/12/2015 10:00,0.458,G,102,24.613,G,102,,
30/12/2015 10:15,0.459,G,102,24.614,G,102,,
30/12/2015 10:30,0.46,G,102,24.615,G,102,,
30/12/2015 10:45,0.457,G,102,24.612,G,102,,
30/12/2015 11:00,0.457,G,102,24.612,G,102,,
30/12/2015 11:15,0.456,G,102,24.611,G,102,,
30/12/2015 11:30,0.452,G,102,24.607,G,102,,
30/12/2015 11:45,0.457,G,102,24.612,G,102,,
30/12/2015 12:00,0.459,G,102,24.614,G,102,,
30/12/2015 12:15,0.461,G,102,24.616,G,102,,
30/12/2015 12:30,0.464,G,102,24.619,G,102,,
30/12/2015 12:45,0.466,G,102,24.621,G,102,,
30/12/2015 13:00,0.466,G,102,24.621,G,102,,
30/12/2015 13:15,0.47,G,102,24.625,G,102,,
30/12/2015 13:30,0.468,G,102,24.623,G,102,,
30/12/2015 13:45,0.471,G,102,24.626,G,102,,
30/12/2015 14:00,0.474,G,102,24.629,G,102,,
30/12/2015 14:15,0.48,G,102,24.635,G,102,,
30/12/2015 14:30,0.481,G,102,24.636,G,102,,
30/12/2015 14:45,0.483,G,102,24.638,G,102,,
30/12/2015 15:00,0.494,G,102,24.649,G,102,,
30/12/2015 15:15,0.497,G,102,24.652,G,102,,
30/12/2015 15:30,0.503,G,102,24.658,G,102,,
30/12/2015 15:45,0.508,G,102,24.663,G,102,,
30/12/2015 16:00,0.509,G,102,24.664,G,102,,
30/12/2015 16:15,0.513,G,102,24.668,G,102,,
30/12/2015 16:30,0.512,G,102,24.667,G,102,,
30/12/2015 16:45,0.513,G,102,24.668,G,102,,
30/12/2015 17:00,0.513,G,102,24.668,G,102,,
30/12/2015 17:15,0.512,G,102,24.667,G,102,,
30/12/2015 17:30,0.512,G,102,24.667,G,102,,
30/12/2015 17:45,0.512,G,102,24.667,G,102,,
30/12/2015 18:00,0.512,G,102,24.667,G,102,,
30/12/2015 18:15,0.516,G,102,24.671,G,102,,
30/12/2015 18:30,0.519,G,102,24.674,G,102,,
30/12/2015 18:45,0.521,G,102,24.676,G,102,,
30/12/2015 19:00,0.523,G,102,24.678,G,102,,
30/12/2015 19:15,0.525,G,102,24.68,G,102,,
30/12/2015 19:30,0.527,G,102,24.682,G,102,,
30/12/2015 19:45,0.526,G,102,24.681,G,102,,
30/12/2015 20:00,0.527,G,102,24.682,G,102,,
30/12/2015 20:15,0.527,G,102,24.682,G,102,,
30/12/2015 20:30,0.526,G,102,24.681,G,102,,
30/12/2015 20:45,0.524,G,102,24.679,G,102,,
30/12/2015 21:00,0.523,G,102,24.678,G,102,,
30/12/2015 21:15,0.521,G,102,24.676,G,102,,
30/12/2015 21:30,0.52,G,102,24.675,G,102,,
30/12/2015 21:45,0.517,G,102,24.672,G,102,,
30/12/2015 22:00,0.515,G,102,24.67,G,102,,
30/12/2015 22:15,0.516,G,102,24.671,G,102,,
30/12/2015 22:30,0.513,G,102,24.668,G,102,,
30/12/2015 22:45,0.511,G,102,24.666,G,102,,
30/12/2015 23:00,0.513,G,102,24.668,G,102,,
30/12/2015 23:15,0.513,G,102,24.668,G,102,,
30/12/2015 23:30,0.512,G,102,24.667,G,102,,
30/12/2015 23:45,0.515,G,102,24.67,G,102,,
31/12/2015 00:00,0.516,G,102,24.671,G,102,,
31/12/2015 00:15,0.519,G,102,24.674,G,102,,
31/12/2015 00:30,0.524,G,102,24.679,G,102,,
31/12/2015 00:45,0.525,G,102,24.68,G,102,,
31/12/2015 01:00,0.531,G,102,24.686,G,102,,
31/12/2015 01:15,0.534,G,102,24.689,G,102,,
31/12/2015 01:30,0.536,G,102,24.691,G,102,,
31/12/2015 01:45,0.537,G,102,24.692,G,102,,
31/12/2015 02:00,0.539,G,102,24.694,G,102,,
31/12/2015 02:15,0.541,G,102,24.696,G,102,,
31/12/2015 02:30,0.542,G,102,24.697,G,102,,
31/12/2015 02:45,0.543,G,102,24.698,G,102,,
31/12/2015 03:00,0.544,G,102,24.699,G,102,,
31/12/2015 03:15,0.544,G,102,24.699,G,102,,
31/12/2015 03:30,0.546,G,102,24.701,G,102,,
31/12/2015 03:45,0.548,G,102,24.703,G,102,,
31/12/2015 04:00,0.55,G,102,24.705,G,102,,
31/12/2015 04:15,0.551,G,102,24.706,G,102,,
31/12/2015 04:30,0.555,G,102,24.71,G,102,,
31/12/2015 04:45,0.557,G,102,24.712,G,102,,
31/12/2015 05:00,0.56,G,102,24.715,G,102,,
31/12/2015 05:15,0.561,G,102,24.716,G,102,,
31/12/2015 05:30,0.564,G,102,24.719,G,102,,
31/12/2015 05:45,0.564,G,102,24.719,G,102,,
31/12/2015 06:00,0.565,G,102,24.72,G,102,,
31/12/2015 06:15,0.568,G,102,24.723,G,102,,
31/12/2015 06:30,0.566,G,102,24.721,G,102,,
31/12/2015 06:45,0.565,G,102,24.72,G,102,,
31/12/2015 07:00,0.565,G,102,24.72,G,102,,
31/12/2015 07:15,0.565,G,102,24.72,G,102,,
31/12/2015 07:30,0.564,G,102,24.719,G,102,,
31/12/2015 07:45,0.563,G,102,24.718,G,102,,
31/12/2015 08:00,0.564,G,102,24.719,G,102,,
31/12/2015 08:15,0.564,G,102,24.719,G,102,,
31/12/2015 08:30,0.56,G,102,24.715,G,102,,
31/12/2015 08:45,0.557,G,102,24.712,G,102,,
31/12/2015 09:00,0.554,G,102,24.709,G,102,,
31/12/2015 09:15,0.554,G,102,24.709,G,102,,
31/12/2015 09:30,0.552,G,102,24.707,G,102,,
31/12/2015 09:45,0.547,G,102,24.702,G,102,,
31/12/2015 10:00,0.547,G,102,24.702,G,102,,
31/12/2015 10:15,0.545,G,102,24.7,G,102,,
31/12/2015 10:30,0.543,G,102,24.698,G,102,,
31/12/2015 10:45,0.54,G,102,24.695,G,102,,
31/12/2015 11:00,0.539,G,102,24.694,G,102,,
31/12/2015 11:15,0.539,G,102,24.694,G,102,,
31/12/2015 11:30,0.538,G,102,24.693,G,102,,
31/12/2015 11:45,0.539,G,102,24.694,G,102,,
31/12/2015 12:00,0.538,G,102,24.693,G,102,,
31/12/2015 12:15,0.539,G,102,24.694,G,102,,
31/12/2015 12:30,0.538,G,102,24.693,G,102,,
31/12/2015 12:45,0.537,G,102,24.692,G,102,,
31/12/2015 13:00,0.537,G,102,24.692,G,102,,
31/12/2015 13:15,0.535,G,102,24.69,G,102,,
31/12/2015 13:30,0.535,G,102,24.69,G,102,,
31/12/2015 13:45,0.533,G,102,24.688,G,102,,
31/12/2015 14:00,0.531,G,102,24.686,G,102,,
31/12/2015 14:15,0.527,G,102,24.682,G,102,,
31/12/2015 14:30,0.531,G,102,24.686,G,102,,
31/12/2015 14:45,0.53,G,102,24.685,G,102,,
31/12/2015 15:00,0.527,G,102,24.682,G,102,,
31/12/2015 15:15,0.527,G,102,24.682,G,102,,
31/12/2015 15:30,0.527,G,102,24.682,G,102,,
31/12/2015 15:45,0.527,G,102,24.682,G,102,,
31/12/2015 16:00,0.527,G,102,24.682,G,102,,
31/12/2015 16:15,0.526,G,102,24.681,G,102,,
31/12/2015 16:30,0.524,G,102,24.679,G,102,,
31/12/2015 16:45,0.525,G,102,24.68,G,102,,
31/12/2015 17:00,0.523,G,102,24.678,G,102,,
31/12/2015 17:15,0.524,G,102,24.679,G,102,,
31/12/2015 17:30,0.527,G,102,24.682,G,102,,
31/12/2015 17:45,0.527,G,102,24.682,G,102,,
31/12/2015 18:00,0.53,G,102,24.685,G,102,,
31/12/2015 18:15,0.531,G,102,24.686,G,102,,
31/12/2015 18:30,0.536,G,102,24.691,G,102,,
31/12/2015 18:45,0.54,G,102,24.695,G,102,,
31/12/2015 19:00,0.545,G,102,24.7,G,102,,
31/12/2015 19:15,0.556,G,102,24.711,G,102,,
31/12/2015 19:30,0.566,G,102,24.721,G,102,,
31/12/2015 19:45,0.573,G,102,24.728,G,102,,
31/12/2015 20:00,0.582,G,102,24.737,G,102,,
31/12/2015 20:15,0.589,G,102,24.744,G,102,,
31/12/2015 20:30,0.594,G,102,24.749,G,102,,
31/12/2015 20:45,0.598,G,102,24.753,G,102,,
31/12/2015 21:00,0.601,G,102,24.756,G,102,,
31/12/2015 21:15,0.609,G,102,24.764,G,102,,
31/12/2015 21:30,0.617,G,102,24.772,G,102,,
31/12/2015 21:45,0.621,G,102,24.776,G,102,,
31/12/2015 22:00,0.631,G,102,24.786,G,102,,
31/12/2015 22:15,0.638,G,102,24.793,G,102,,
31/12/2015 22:30,0.647,G,102,24.802,G,102,,
31/12/2015 22:45,0.661,G,102,24.816,G,102,,
31/12/2015 23:00,0.672,G,102,24.827,G,102,,
31/12/2015 23:15,0.689,G,102,24.844,G,102,,
31/12/2015 23:30,0.699,G,102,24.854,G,102,,
31/12/2015 23:45,0.709,G,102,24.864,G,102,,